2	1	6	13.862418	14.173990	0.204592	0.135857
2	1	7	14.007715	14.299126	0.243995	0.122328
2	1	4	13.790606	14.118166	0.257014	0.085228
2	1	5	13.695152	14.166536	0.284937	0.076751
2	1	2	13.865743	14.239003	0.294719	0.188611
2	1	3	13.585715	14.245606	0.492976	0.103099
2	1	1	13.877676	14.250976	0.323929	0.087193
1	3	3	13.813749	13.886118	0.207735	0.110250
1	3	2	13.828760	13.869508	0.167712	0.090207
1	3	1	13.764912	13.928893	0.191234	0.121829
3	4	4	13.170106	12.369389	0.340491	0.263435
3	4	5	13.280677	12.508945	0.259507	0.163257
3	4	6	12.976170	12.153664	0.366634	0.183477
5	4	1	13.987188	14.338207	0.189168	0.097464
3	4	1	13.050989	12.793731	0.385780	0.325308
3	4	2	13.729160	12.797284	0.320549	0.191130
3	4	3	13.133781	12.276082	0.365048	0.203580
4	5	3	13.345106	12.508305	0.166570	0.135960
4	5	4	13.303530	12.306431	0.499061	0.333968
1	2	1	13.855302	14.028226	0.190630	0.126199
1	2	2	13.658477	13.882593	0.132910	0.093098
1	2	3	13.777307	13.908741	0.174623	0.091986
4	1	4	13.444465	11.935426	0.222026	0.261277
4	1	5	13.347266	12.382785	0.234501	0.175586
4	1	6	12.881725	12.552093	0.296553	0.180078
5	3	2	13.879461	14.207202	0.148090	0.135652
4	1	2	13.503328	12.725324	0.207516	0.153367
4	1	3	13.398943	12.401997	0.306661	0.246327
3	1	3	13.306725	12.603044	0.395730	0.150867
3	1	2	13.218026	12.560370	0.350489	0.167329
3	1	1	13.239620	12.466287	0.395519	0.155672
3	1	6	13.234707	12.398217	0.303090	0.121735
3	1	5	13.066418	12.243160	0.325933	0.197493
3	1	4	13.463304	12.592593	0.193557	0.000000
1	1	1	13.610399	13.948948	0.300079	0.138663
1	1	3	13.686841	13.932141	0.280323	0.093965
1	1	2	13.634465	13.928457	0.183800	0.094378
5	2	1	13.843653	14.155091	0.271755	0.155391
5	2	2	13.854100	14.140698	0.190883	0.124012
4	2	1	13.198650	12.186011	0.343091	0.187065
4	2	3	13.058575	12.511043	0.357020	0.230294
4	2	2	13.098211	12.186948	0.397880	0.214635
4	2	5	13.439536	13.006222	0.336381	0.211586
4	2	4	13.237651	12.382167	0.361272	0.151856
4	2	6	13.434254	12.357769	0.210092	0.173834
5	3	1	13.978478	14.277755	0.259666	0.173717
4	4	3	13.002056	12.309415	0.334246	0.216630
4	4	2	12.797222	12.482101	0.194702	0.100027
4	4	1	13.115609	12.259430	0.375052	0.195509
4	4	6	13.381287	12.332571	0.343594	0.360666
4	4	5	13.438450	12.423408	0.312852	0.123433
4	4	4	13.454644	12.227096	0.231112	0.204791
2	4	5	13.895650	14.118831	0.161821	0.128815
2	4	4	13.994861	14.182103	0.257683	0.126509
2	4	7	13.996171	14.102179	0.105548	0.116079
2	4	6	13.920192	14.182176	0.185946	0.130314
2	4	1	13.744957	14.307760	0.387646	0.133127
2	4	3	13.894812	14.165555	0.224565	0.127686
2	4	2	14.036449	14.283051	0.211528	0.160758
4	1	1	13.165059	12.445314	0.416959	0.282593
4	3	6	12.898425	12.217962	0.262127	0.171274
4	3	4	13.115609	11.979138	0.375052	0.177462
4	3	5	13.236198	12.415059	0.334240	0.124892
4	3	2	13.199156	12.697682	0.352997	0.347946
4	3	3	13.124088	12.510795	0.359196	0.401591
4	3	1	13.021929	12.108512	0.362318	0.258785
3	3	5	13.312977	12.418711	0.335523	0.246208
3	3	4	13.389001	12.332586	0.302859	0.163369
4	5	2	13.566047	12.435799	0.289771	0.544885
3	3	6	12.755556	12.290530	0.267129	0.129292
3	3	1	12.994764	12.266367	0.370048	0.150793
