2	1	6	617.764557	0.00000
2	1	7	752.942236	0.00000
2	1	4	587.375853	0.00000
2	1	5	630.548627	0.00000
2	1	2	571.617945	0.00000
2	1	3	654.819858	0.00000
2	1	1	643.791832	0.00000
1	3	3	705.129640	0.00000
1	3	2	767.883291	0.00000
1	3	1	751.410315	0.00000
1	6	1	0.000000	0.00000
5	4	2	587.316658	0.00000
3	4	5	653.618194	0.00000
3	4	6	652.090568	0.00000
5	4	1	764.093099	0.00000
3	4	1	324.105259	0.00000
3	4	2	768.744158	0.00000
3	4	3	689.938852	0.00000
3	3	6	480.718504	0.00000
3	3	1	640.240461	0.00000
2	6	3	0.000000	0.00000
1	2	1	766.569727	0.00000
1	2	2	737.376799	0.00000
1	2	3	750.242246	0.00000
2	6	7	0.000000	0.00000
2	6	6	0.000000	0.00000
2	6	5	0.000000	0.00000
2	6	4	0.000000	0.00000
3	6	4	0.000000	0.00000
3	6	5	0.000000	0.00000
3	6	2	0.000000	0.00000
3	6	3	0.000000	0.00000
4	1	4	641.344761	0.00000
4	1	5	546.074484	0.00000
4	1	6	544.394024	0.00000
4	1	1	646.980349	0.00000
5	3	1	600.460720	0.00000
4	1	3	602.214091	0.00000
4	2	6	611.710177	0.00000
3	1	3	606.557128	0.00000
3	1	2	562.791021	0.00000
3	1	1	681.776702	0.00000
3	1	6	588.094915	0.00000
3	1	5	554.842744	0.00000
3	1	4	666.133781	0.00000
1	1	1	609.523618	0.00000
1	1	3	636.461444	0.00000
1	1	2	757.598967	0.00000
5	2	1	568.112498	0.00000
5	2	2	613.000607	0.00000
4	2	1	625.244279	0.00000
4	2	3	675.761208	0.00000
4	2	2	630.239851	0.00000
4	2	5	601.388172	0.00000
4	2	4	551.593327	0.00000
5	3	2	662.587538	0.00000
4	1	2	656.350526	0.00000
4	4	3	673.086997	0.00000
4	4	2	424.965988	0.00000
4	4	1	654.464553	0.00000
4	4	6	540.404496	0.00000
4	4	5	579.206863	0.00000
4	4	4	609.222521	0.00000
2	4	5	690.373625	0.00000
2	4	4	574.686077	0.00000
2	4	7	719.205375	0.00000
2	4	6	600.736022	0.00000
2	4	1	598.275559	0.00000
2	4	3	732.789561	0.00000
2	4	2	669.779648	0.00000
4	3	6	683.254781	0.00000
4	3	4	695.814243	0.00000
4	3	5	671.410903	0.00000
4	3	2	334.554513	0.00000
4	3	3	624.104310	0.00000
4	3	1	636.218579	0.00000
3	3	5	409.966691	0.00000
3	3	4	610.221969	0.00000
4	5	2	676.888689	0.00000
4	5	3	655.434133	0.00000
4	5	4	609.078495	0.00000
4	5	5	617.545667	0.00000
3	3	3	659.745858	0.00000
3	3	2	622.061540	0.00000
2	5	2	642.937052	0.00000
2	5	3	681.302061	0.00000
2	5	1	803.867204	0.00000
2	5	6	751.393393	0.00000
2	5	7	577.004444	0.00000
2	5	4	736.082691	0.00000
2	5	5	778.633090	0.00000
3	4	4	627.792164	0.00000
1	6	2	0.000000	0.00000
4	6	5	0.000000	0.00000
4	6	4	0.000000	0.00000
5	6	2	0.000000	0.00000
4	6	6	0.000000	0.00000
4	6	1	0.000000	0.00000
4	6	3	0.000000	0.00000
4	6	2	0.000000	0.00000
2	2	7	589.250312	0.00000
2	2	6	620.190623	0.00000
2	2	5	575.378493	0.00000
2	2	4	619.905582	0.00000
2	2	3	493.529432	0.00000
2	2	2	559.389272	0.00000
2	2	1	601.624900	0.00000
1	6	3	0.000000	0.00000
3	6	6	0.000000	0.00000
1	5	1	719.371706	0.00000
1	5	3	779.011319	0.00000
1	5	2	784.899306	0.00000
3	6	1	0.000000	0.00000
5	6	1	0.000000	0.00000
2	3	4	622.169604	0.00000
2	3	5	675.964018	0.00000
2	3	6	609.071194	0.00000
2	3	7	607.797061	0.00000
2	3	1	592.679524	0.00000
2	3	2	604.036248	0.00000
2	3	3	635.281044	0.00000
3	2	2	642.154485	0.00000
3	2	3	651.116752	0.00000
3	2	1	569.582793	0.00000
3	2	6	617.437384	0.00000
3	2	4	555.849649	0.00000
3	2	5	616.883216	0.00000
1	4	2	775.336752	0.00000
1	4	3	760.505756	0.00000
1	4	1	750.242455	0.00000
5	1	1	666.779405	0.00000
5	1	2	591.394828	0.00000
2	6	2	0.000000	0.00000
4	5	1	690.457795	0.00000
2	6	1	0.000000	0.00000
3	5	5	657.757247	0.00000
3	5	4	626.509959	0.00000
3	5	3	674.837255	0.00000
3	5	2	637.246099	0.00000
3	5	1	649.048967	0.00000
