1	1	1	0.449068	0.000955262
1	1	2	0.462849	0.000864737
1	1	3	0.117583	0.000785662
2	1	1	0.0000	0.0000
2	1	2	0.243828	0.000905116
2	1	3	-0.284619	0.000784438
2	1	4	-0.82587	0.000787255
2	1	5	-1.25886	0.000762508
2	1	6	-1.00768	0.000881641
2	1	7	-1.26758	0.000759171
3	1	1	0.164687	0.00076273
3	1	2	0.216234	0.000733055
3	1	3	0.00501109	0.000733673
3	1	4	0.24552	0.000818152
3	1	5	0.0933401	0.000731854
3	1	6	0.275004	0.00078875
4	1	1	-0.00241348	0.000747942
4	1	2	0.361278	0.000716293
4	1	3	0.161	0.000714364
4	1	4	0.185844	0.00069447
4	1	5	0.529242	0.000696861
4	1	6	0.616663	0.000870426
5	1	1	0.135587	0.000775538
5	1	2	0.454815	0.000791755
1	2	1	0.013358	0.000732746
1	2	2	0.212039	0.000671094
1	2	3	0.0125901	0.000759488
2	2	1	0.0000	0.0000
2	2	2	-0.262491	0.000873548
2	2	3	0.114793	0.000835186
2	2	4	0.141426	0.000820111
2	2	5	0.0337685	0.000747636
2	2	6	-0.314296	0.000730096
2	2	7	-0.206618	0.000748402
3	2	1	0.462274	0.000745598
3	2	2	-0.137938	0.000720697
3	2	3	0.251194	0.000791647
3	2	4	0.527276	0.000874025
3	2	5	0.249701	0.000706687
3	2	6	0.125496	0.00074686
4	2	1	-0.200555	0.000744136
4	2	2	0.304744	0.000667126
4	2	3	0.291969	0.000744435
4	2	4	-0.65111	0.000801053
4	2	5	0.721671	0.000722353
4	2	6	0.179624	0.000743101
5	2	1	-0.0575458	0.000756003
5	2	2	-0.164959	0.000914327
1	3	1	0.671689	0.000904591
1	3	2	0.655985	0.000830564
1	3	3	0.430134	0.000840012
2	3	1	0.0000	0.0000
2	3	2	-0.107725	0.000904228
2	3	3	0.399457	0.000890519
2	3	4	-0.504939	0.000873787
2	3	5	-0.897508	0.00083364
2	3	6	-0.921083	0.000831325
2	3	7	-0.798802	0.000903222
3	3	1	0.690541	0.000763437
3	3	2	0.473436	0.000832021
3	3	3	0.820364	0.000789486
3	3	4	0.10435	0.000783474
3	3	5	0.726663	0.000739765
3	3	6	-0.0545898	0.000804823
4	3	1	0.559149	0.000700926
4	3	2	0.751235	0.000809866
4	3	3	0.646385	0.000696224
4	3	4	0.516601	0.000762918
4	3	5	0.529127	0.00071819
4	3	6	0.639054	0.000809571
5	3	1	0.576713	0.000850843
5	3	2	0.926454	0.000834402
1	4	1	0.341319	0.000885521
1	4	2	-0.114937	0.000831895
1	4	3	-0.000588004	0.000846438
2	4	1	0.0000	0.0000
2	4	2	0.159066	0.000912512
2	4	3	0.267219	0.0010036
2	4	4	-0.0685852	0.0009014
2	4	5	0.00369643	0.000918659
2	4	6	0.543379	0.000951234
2	4	7	-0.00477052	0.000869957
3	4	1	0.162607	0.000857006
3	4	2	0.367734	0.00095942
3	4	3	0.233122	0.000841342
3	4	4	0.363062	0.000929705
3	4	5	0.450435	0.000822967
3	4	6	0.47178	0.000968081
4	4	1	0.313537	0.000894273
4	4	2	0.60884	0.000872086
4	4	3	0.380106	0.000903103
4	4	4	0.188092	0.000802644
4	4	5	0.488039	0.000847336
4	4	6	0.514472	0.000919357
5	4	1	0.625275	0.000803255
5	4	2	0.105083	0.000952798
1	5	1	0.640844	0.000945488
1	5	2	0.488284	0.000819441
1	5	3	0.613287	0.00096131
2	5	1	0.0000	0.0000
2	5	2	-0.00953215	0.00097568
2	5	3	0.430639	0.000949906
2	5	4	-1.37449	0.000874497
2	5	5	-1.10652	0.00101719
2	5	6	-1.23498	0.00100202
2	5	7	-1.07749	0.000977835
3	5	1	0.535416	0.000832339
3	5	2	0.653563	0.000850719
3	5	3	0.63603	0.000764435
3	5	4	0.825865	0.000815699
3	5	5	0.69178	0.000871251
4	5	1	0.598974	0.000789933
4	5	2	0.685728	0.0008728
4	5	3	0.523372	0.000763343
4	5	4	0.663625	0.000851618
4	5	5	0.823597	0.000783774
1	6	1	0.0000	0.0000
1	6	2	0.0000	0.0000
1	6	3	0.0000	0.0000
2	6	1	0.0000	0.0000
2	6	2	0.0000	0.0000
2	6	3	0.0000	0.0000
2	6	4	0.0000	0.0000
2	6	5	0.0000	0.0000
2	6	6	0.0000	0.0000
2	6	7	0.0000	0.0000
3	6	1	0.0000	0.0000
3	6	2	0.0000	0.0000
3	6	3	0.0000	0.0000
3	6	4	0.0000	0.0000
3	6	5	0.0000	0.0000
3	6	6	0.0000	0.0000
4	6	1	0.0000	0.0000
4	6	2	0.0000	0.0000
4	6	3	0.0000	0.0000
4	6	4	0.0000	0.0000
4	6	5	0.0000	0.0000
4	6	6	0.0000	0.0000
5	6	1	0.0000	0.0000
5	6	2	0.0000	0.0000
