1	1	1	10000000000.	0
1	1	2	10000000000.	0
1	1	3	10000000000.	0
1	2	1	10000000000.	0
1	2	2	10000000000.	0
1	2	3	10000000000.	0
1	3	1	10000000000.	0
1	3	2	10000000000.	0
1	3	3	10000000000.	0
1	4	1	10000000000.	0
1	4	2	10000000000.	0
1	4	3	10000000000.	0
1	5	1	10000000000.	0
1	5	2	10000000000.	0
1	5	3	10000000000.	0
1	6	1	10000000000.	0
1	6	2	10000000000.	0
1	6	3	10000000000.	0
2	1	1	10000000000.	0
2	1	2	10000000000.	0
2	1	3	10000000000.	0
2	1	4	10000000000.	0
2	1	5	10000000000.	0
2	1	6	10000000000.	0
2	1	7	10000000000.	0
2	2	1	10000000000.	0
2	2	2	10000000000.	0
2	2	3	10000000000.	0
2	2	4	10000000000.	0
2	2	5	10000000000.	0
2	2	6	10000000000.	0
2	2	7	10000000000.	0
2	3	1	10000000000.	0
2	3	2	10000000000.	0
2	3	3	10000000000.	0
2	3	4	10000000000.	0
2	3	5	10000000000.	0
2	3	6	10000000000.	0
2	3	7	10000000000.	0
2	4	1	10000000000.	0
2	4	2	10000000000.	0
2	4	3	10000000000.	0
2	4	4	10000000000.	0
2	4	5	10000000000.	0
2	4	6	10000000000.	0
2	4	7	10000000000.	0
2	5	1	10000000000.	0
2	5	2	10000000000.	0
2	5	3	10000000000.	0
2	5	4	10000000000.	0
2	5	5	10000000000.	0
2	5	6	10000000000.	0
2	5	7	10000000000.	0
2	6	1	10000000000.	0
2	6	2	10000000000.	0
2	6	3	10000000000.	0
2	6	4	10000000000.	0
2	6	5	10000000000.	0
2	6	6	10000000000.	0
2	6	7	10000000000.	0
3	1	1	10000000000.	0
3	1	2	10000000000.	0
3	1	3	10000000000.	0
3	1	4	10000000000.	0
3	1	5	10000000000.	0
3	1	6	10000000000.	0
3	2	1	10000000000.	0
3	2	2	10000000000.	0
3	2	3	10000000000.	0
3	2	4	10000000000.	0
3	2	5	10000000000.	0
3	2	6	10000000000.	0
3	3	1	10000000000.	0
3	3	2	10000000000.	0
3	3	3	10000000000.	0
3	3	4	10000000000.	0
3	3	5	10000000000.	0
3	3	6	10000000000.	0
3	4	1	10000000000.	0
3	4	2	10000000000.	0
3	4	3	10000000000.	0
3	4	4	10000000000.	0
3	4	5	10000000000.	0
3	4	6	10000000000.	0
3	5	1	10000000000.	0
3	5	2	10000000000.	0
3	5	3	10000000000.	0
3	5	4	10000000000.	0
3	5	5	10000000000.	0
3	6	1	10000000000.	0
3	6	2	10000000000.	0
3	6	3	10000000000.	0
3	6	4	10000000000.	0
3	6	5	10000000000.	0
3	6	6	10000000000.	0
4	1	1	10000000000.	0
4	1	2	10000000000.	0
4	1	3	10000000000.	0
4	1	4	10000000000.	0
4	1	5	10000000000.	0
4	1	6	10000000000.	0
4	2	1	10000000000.	0
4	2	2	10000000000.	0
4	2	3	10000000000.	0
4	2	4	10000000000.	0
4	2	5	10000000000.	0
4	2	6	10000000000.	0
4	3	1	10000000000.	0
4	3	2	10000000000.	0
4	3	3	10000000000.	0
4	3	4	10000000000.	0
4	3	5	10000000000.	0
4	3	6	10000000000.	0
4	4	1	10000000000.	0
4	4	2	10000000000.	0
4	4	3	10000000000.	0
4	4	4	10000000000.	0
4	4	5	10000000000.	0
4	4	6	10000000000.	0
4	5	1	10000000000.	0
4	5	2	10000000000.	0
4	5	3	10000000000.	0
4	5	4	10000000000.	0
4	5	5	10000000000.	0
4	6	1	10000000000.	0
4	6	2	10000000000.	0
4	6	3	10000000000.	0
4	6	4	10000000000.	0
4	6	5	10000000000.	0
4	6	6	10000000000.	0
5	1	1	10000000000.	0
5	1	2	10000000000.	0
5	2	1	10000000000.	0
5	2	2	10000000000.	0
5	3	1	10000000000.	0
5	3	2	10000000000.	0
5	4	1	10000000000.	0
5	4	2	10000000000.	0
5	6	1	10000000000.	0
5	6	2	10000000000.	0
