1	1	1	-0.704798	0.00408154
1	1	2	-1.10009	0.00388383
1	1	3	-1.75051	0.00435869
2	1	1	0.0000	0.0000
2	1	2	-0.866018	0.00416067
2	1	3	-0.885474	0.00425547
2	1	4	1.2586	0.00390106
2	1	5	-0.446116	0.00403991
2	1	6	0.159702	0.00429403
2	1	7	0.906892	0.00387498
3	1	1	13.1111	0.00507295
3	1	2	10.4197	0.00433753
3	1	3	10.569	0.00524932
3	1	4	11.3077	0.00450274
3	1	5	1.62617	0.00412919
3	1	6	12.6053	0.00470825
4	1	1	10.8745	0.00461797
4	1	2	12.1152	0.00452678
4	1	3	12.8678	9.7334e-08
4	1	4	2.53889	0.00399192
4	1	5	1.99787	0.00430931
4	1	6	12.5238	0.00538693
5	1	1	-0.225508	0.00407227
5	1	2	0.124154	0.00386754
1	2	1	0.448511	0.00366126
1	2	2	-0.36234	0.00361079
1	2	3	-0.69973	0.00373701
2	2	1	0.0000	0.0000
2	2	2	-0.7026	0.00402585
2	2	3	-1.19818	0.00387037
2	2	4	2.05397	0.00387842
2	2	5	0.561701	0.00368507
2	2	6	0.0631498	0.0037479
2	2	7	0.900836	0.00402041
3	2	1	4.40463	0.00389857
3	2	2	10.7887	0.00371349
3	2	3	6.50783	0.00378277
3	2	4	4.2376	0.00356033
3	2	5	8.65499	0.00364427
3	2	6	10.5984	0.0036747
4	2	1	4.72506	0.00368528
4	2	2	10.0534	0.00388264
4	2	3	3.21107	0.00371268
4	2	4	10.7203	0.00383039
4	2	5	6.9486	0.00376809
4	2	6	9.87972	0.00397829
5	2	1	0.0348184	0.00359115
5	2	2	0.445344	0.00359712
1	3	1	0.730945	0.0045021
1	3	2	0.414271	0.00456063
1	3	3	-0.439307	0.00454386
2	3	1	0.0000	0.0000
2	3	2	0.808021	0.0052459
2	3	3	-0.48134	0.0047722
2	3	4	2.13765	0.00435789
2	3	5	0.628875	0.00483349
2	3	6	0.324772	0.00487881
2	3	7	0.643223	0.00451975
3	3	1	9.24075	0.00523049
3	3	2	8.8639	0.00501773
3	3	3	6.35835	0.00458149
3	3	4	8.09162	0.00494274
3	3	5	3.12323	0.0045081
3	3	6	9.28829	0.00550844
4	3	1	9.87751	0.00546903
4	3	2	4.70664	0.00434416
4	3	3	7.06103	0.00466294
4	3	4	6.93694	0.00465677
4	3	5	10.6166	0.00524239
4	3	6	6.77647	0.00721993
5	3	1	0.151849	0.00463211
5	3	2	-0.142318	0.00455766
1	4	1	0.50443	0.0036551
1	4	2	0.176172	0.00384179
1	4	3	-0.488435	0.00388842
2	4	1	0.0000	0.0000
2	4	2	0.896863	0.00438929
2	4	3	0.454457	0.00407985
2	4	4	1.98265	0.00405389
2	4	5	1.73667	0.00434704
2	4	6	0.595812	0.00413442
2	4	7	1.42145	1.21667e-08
3	4	1	4.65926	0.00409791
3	4	2	7.38139	0.00416377
3	4	3	5.35979	0.00396696
3	4	4	4.62627	0.00404602
3	4	5	1.26278	0.00397251
3	4	6	3.5626	0.00387339
4	4	1	9.72347	0.00412425
4	4	2	8.71941	0.00395351
4	4	3	7.31638	0.0041625
4	4	4	6.76282	0.0040727
4	4	5	8.03161	0.00410393
4	4	6	2.84289	2.43335e-08
5	4	1	0.683873	0.00405461
5	4	2	1.27597	0.00415595
1	5	1	-0.916049	0.00526312
1	5	2	-0.355624	0.00491624
1	5	3	-1.61167	0.00559992
2	5	1	0.0000	0.0000
2	5	2	-0.673853	0.00553939
2	5	3	-0.16449	0.00515058
2	5	4	1.27736	0.00526297
2	5	5	-0.254546	0.00499383
2	5	6	-0.938364	0.00515169
2	5	7	-2.8831	0.00543303
3	5	1	-10.2114	0.00516654
3	5	2	-10.6234	6.88255e-08
3	5	3	-8.63826	0.00503409
3	5	4	-8.53388	0.00518067
3	5	5	-10.6909	0.0046701
4	5	1	-8.79172	0.00522003
4	5	2	-9.88661	0.00509009
4	5	3	-7.79312	0.00513143
4	5	4	-8.83177	0.00526993
4	5	5	-9.02282	0.00517418
1	6	1	0.0000	0.0000
1	6	2	0.0000	0.0000
1	6	3	0.0000	0.0000
2	6	1	0.0000	0.0000
2	6	2	0.0000	0.0000
2	6	3	0.0000	0.0000
2	6	4	0.0000	0.0000
2	6	5	0.0000	0.0000
2	6	6	0.0000	0.0000
2	6	7	0.0000	0.0000
3	6	1	0.0000	0.0000
3	6	2	0.0000	0.0000
3	6	3	0.0000	0.0000
3	6	4	0.0000	0.0000
3	6	5	0.0000	0.0000
3	6	6	0.0000	0.0000
4	6	1	0.0000	0.0000
4	6	2	0.0000	0.0000
4	6	3	0.0000	0.0000
4	6	4	0.0000	0.0000
4	6	5	0.0000	0.0000
4	6	6	0.0000	0.0000
5	6	1	0.0000	0.0000
5	6	2	0.0000	0.0000
