1	1	1	14.2348	13.2551	0	0
1	1	2	14.2969	13.3633	0	0
1	1	3	13.8143	13.2551	0	0
1	2	1	13.3633	13.3633	0	0
1	2	2	13.7563	13.418	0	0
1	2	3	14.0515	13.418	0	0
1	3	1	14.0515	13.3633	0	0
1	3	2	14.1121	13.3089	0	0
1	3	3	14.1121	13.3089	0	0
1	4	1	13.9915	13.2551	0	0
1	4	2	13.9915	13.2551	0	0
1	4	3	14.1121	13.2016	0	0
1	5	1	14.4867	13.418	0	0
1	5	2	14.2348	13.4733	0	0
1	5	3	14.1121	13.3089	0	0
1	6	1	0	0	0	0
1	6	2	0	0	0	0
1	6	3	0	0	0	0
2	1	1	13.6419	13.596	0	0
2	1	2	14.6836	13.2393	0	0
2	1	3	13.7347	13.3709	0	0
2	1	4	13.9241	13.5503	0	0
2	1	5	14.0697	13.5503	0	0
2	1	6	14.2183	13.4153	0	0
2	1	7	14.5776	13.6419	0	0
2	2	1	13.46	13.4153	0	0
2	2	2	14.4214	13.3709	0	0
2	2	3	13.4153	13.2393	0	0
2	2	4	13.6881	13.505	0	0
2	2	5	13.9723	13.5503	0	0
2	2	6	13.6881	13.2393	0	0
2	2	7	14.3191	13.5503	0	0
2	3	1	14.3191	13.46	0	0
2	3	2	14.5776	13.3709	0	0
2	3	3	14.0208	13.2393	0	0
2	3	4	13.8288	12.9839	0	0
2	3	5	14.0208	13.46	0	0
2	3	6	14.1684	13.596	0	0
2	3	7	14.0697	13.46	0	0
2	4	1	14.1684	13.6419	0	0
2	4	2	13.9241	13.4153	0	0
2	4	3	13.505	13.2393	0	0
2	4	4	14.1189	13.46	0	0
2	4	5	14.0697	13.4153	0	0
2	4	6	14.4214	13.5503	0	0
2	4	7	14.0208	13.46	0	0
2	5	1	13.8288	13.5503	0	0
2	5	2	14.9004	13.46	0	0
2	5	3	13.7816	13.3267	0	0
2	5	4	14.0697	13.505	0	0
2	5	5	14.0697	13.6881	0	0
2	5	6	14.5252	13.6419	0	0
2	5	7	14.6304	13.6881	0	0
2	6	1	0	0	0	0
2	6	2	0	0	0	0
2	6	3	0	0	0	0
2	6	4	0	0	0	0
2	6	5	0	0	0	0
2	6	6	0	0	0	0
2	6	7	0	0	0	0
3	1	1	12.642	11.3778	0	0
3	1	2	12.8	11.3778	0	0
3	1	3	12.0471	11.2527	0	0
3	1	4	11.907	11.2527	0	0
3	1	5	11.907	11.1304	0	0
3	1	6	11.0108	10.449	0	0
3	2	1	12.3373	11.1304	0	0
3	2	2	13.1282	11.5056	0	0
3	2	3	12.642	11.7701	0	0
3	2	4	12.3373	11.3778	0	0
3	2	5	12.962	11.1304	0	0
3	2	6	10.1386	10.8936	0	0
3	3	1	12.8	11.3778	0	0
3	3	2	13.8378	11.7701	0	0
3	3	3	12.8	11.3778	0	0
3	3	4	12.4878	11.0108	0	0
3	3	5	11.3778	11.0108	0	0
3	3	6	11.907	10.8936	0	0
3	4	1	13.4737	11.5056	0	0
3	4	2	13.6533	14.6286	0	0
3	4	3	13.6533	11.3778	0	0
3	4	4	12.4878	11.2527	0	0
3	4	5	11.6364	11.0108	0	0
3	4	6	11.1304	10.449	0	0
3	5	1	13.1282	11.3778	0	0
3	5	2	13.2987	11.6364	0	0
3	5	3	13.4737	12.0471	0	0
3	5	4	13.6533	11.2527	0	0
3	5	5	12.962	11.5056	0	0
3	6	1	0	0	0	0
3	6	2	0	0	0	0
3	6	3	0	0	0	0
3	6	4	0	0	0	0
3	6	5	0	0	0	0
3	6	6	0	0	0	0
4	1	1	12.962	11.6364	0	0
4	1	2	13.2987	11.7701	0	0
4	1	3	12.8	11.3778	0	0
4	1	4	12.642	10.8936	0	0
4	1	5	11.907	11.2527	0	0
4	1	6	11.5056	10.5567	0	0
4	2	1	13.1282	11.7701	0	0
4	2	2	13.6533	12.3373	0	0
4	2	3	13.1282	11.907	0	0
4	2	4	12.642	11.2527	0	0
4	2	5	12.3373	11.7701	0	0
4	2	6	11.0108	10.8936	0	0
4	3	1	12.962	11.907	0	0
4	3	2	24.381	16.254	0	0
4	3	3	13.2987	12.3373	0	0
4	3	4	12.1905	11.0108	0	0
4	3	5	12.8	11.3778	0	0
4	3	6	12.0471	10.3434	0	0
4	4	1	12.8	11.3778	0	0
4	4	2	13.6533	12.0471	0	0
4	4	3	13.6533	11.7701	0	0
4	4	4	12.8	11.3778	0	0
4	4	5	13.1282	11.3778	0	0
4	4	6	12.8	11.3778	0	0
4	5	1	12.962	12.0471	0	0
4	5	2	13.8378	11.5056	0	0
4	5	3	13.4737	12.1905	0	0
4	5	4	13.6533	11.907	0	0
4	5	5	14.0274	12.4878	0	0
4	6	1	0	0	0	0
4	6	2	0	0	0	0
4	6	3	0	0	0	0
4	6	4	0	0	0	0
4	6	5	0	0	0	0
4	6	6	0	0	0	0
5	1	1	13.3267	13.2393	0	0
5	1	2	13.3709	13.2829	0	0
5	2	1	13.3709	13.2393	0	0
5	2	2	13.7347	13.46	0	0
5	3	1	13.2829	13.4153	0	0
5	3	2	13.4153	13.5503	0	0
5	4	1	13.8288	13.6419	0	0
5	4	2	14.2183	13.6419	0	0
5	6	1	0	0	0	0
5	6	2	0	0	0	0
