1	1	1	0.75	-3.5	0	0
1	1	2	0.7	-2.2	0	0
1	1	3	1.9	-3.5	0	0
1	2	1	-1.3	-1.4	0	0
1	2	2	-1.25	-3.65	0	0
1	2	3	-1.5	-3.85	0	0
1	3	1	0.9	-2.4	0	0
1	3	2	1.05	-3.65	0	0
1	3	3	1.65	-3.35	0	0
1	4	1	-1.35	-3.5	0	0
1	4	2	-2.05	-2.5	0	0
1	4	3	-1.85	-1.55	0	0
1	5	1	1.35	-1.95	0	0
1	5	2	1.75	-3.3	0	0
1	5	3	1.65	-2.15	0	0
1	6	1	0.05	0.05	0	0
1	6	2	0.05	0.05	0	0
1	6	3	0.05	0.05	0	0
2	1	1	1.65	0.7	0	0
2	1	2	1.1	0.4	0	0
2	1	3	2.25	0.25	0	0
2	1	4	0.45	-1.75	0	0
2	1	5	1.4	-1.55	0	0
2	1	6	0.85	-1.6	0	0
2	1	7	1.3	0.85	0	0
2	2	1	-1.25	0.1	0	0
2	2	2	-1.75	0.45	0	0
2	2	3	-1.2	0.8	0	0
2	2	4	-1.1	-2.5	0	0
2	2	5	-1.2	-1.55	0	0
2	2	6	-0.7	-2.2	0	0
2	2	7	-1.05	0.05	0	0
2	3	1	2.45	0.15	0	0
2	3	2	2.6	0.95	0	0
2	3	3	1.55	1.1	0	0
2	3	4	0.75	-1.1	0	0
2	3	5	1.65	-1.05	0	0
2	3	6	1.6	-2.1	0	0
2	3	7	1.3	0.85	0	0
2	4	1	-1.7	0.35	0	0
2	4	2	-2.05	0.6	0	0
2	4	3	-1.7	-0.7	0	0
2	4	4	-0.55	-0.95	0	0
2	4	5	-1.1	-3.4	0	0
2	4	6	-2.25	-2.35	0	0
2	4	7	-1.35	2.35	0	0
2	5	1	2.35	2.45	0	0
2	5	2	2.5	0.55	0	0
2	5	3	2.1	0.9	0	0
2	5	4	2.4	-1.9	0	0
2	5	5	1.9	-2.7	0	0
2	5	6	2.25	-2.65	0	0
2	5	7	2.15	0.8	0	0
2	6	1	0.05	0.05	0	0
2	6	2	0.05	0.05	0	0
2	6	3	0.05	0.05	0	0
2	6	4	0.05	0.05	0	0
2	6	5	0.05	0.05	0	0
2	6	6	0.05	0.05	0	0
2	6	7	0.05	0.05	0	0
3	1	1	-1.4	0.35	0	0
3	1	2	-1.35	1.15	0	0
3	1	3	-1.7	-3.5	0	0
3	1	4	-1.55	0.7	0	0
3	1	5	-1.45	0.95	0	0
3	1	6	-1.5	1.95	0	0
3	2	1	-2.2	-2.25	0	0
3	2	2	-0.95	1.1	0	0
3	2	3	-1.4	-8	0	0
3	2	4	-1	-0.65	0	0
3	2	5	-1.1	1.55	0	0
3	2	6	-1.1	0.25	0	0
3	3	1	-1.75	-0.85	0	0
3	3	2	-1.45	2.66454e-15	0	0
3	3	3	-0.95	2.35	0	0
3	3	4	-2.45	-2	0	0
3	3	5	-1.55	-0.3	0	0
3	3	6	-2.05	-1.65	0	0
3	4	1	-1.05	1.1	0	0
3	4	2	-1.7	-2.45	0	0
3	4	3	-1.7	-1.35	0	0
3	4	4	-1.45	3.1	0	0
3	4	5	-1.05	0.5	0	0
3	4	6	-1.05	0.45	0	0
3	5	1	-1.15	-0.15	0	0
3	5	2	-1.5	-1.05	0	0
3	5	3	-1.35	-3.2	0	0
3	5	4	-1.1	1.8	0	0
3	5	5	-1.4	0.9	0	0
3	6	1	0.05	0.05	0	0
3	6	2	0.05	0.05	0	0
3	6	3	0.05	0.05	0	0
3	6	4	0.05	0.05	0	0
3	6	5	0.05	0.05	0	0
3	6	6	0.05	0.05	0	0
4	1	1	1.7	7.75	0	0
4	1	2	1.1	2.66454e-15	0	0
4	1	3	1.35	-2.45	0	0
4	1	4	1.6	-1.95	0	0
4	1	5	0.65	-0.9	0	0
4	1	6	1.4	1	0	0
4	2	1	2.25	1.2	0	0
4	2	2	1.3	-1.5	0	0
4	2	3	1.45	0.15	0	0
4	2	4	3	1.4	0	0
4	2	5	0.4	-3.2	0	0
4	2	6	1.5	0.95	0	0
4	3	1	1.7	1.85	0	0
4	3	2	3.05	-1	0	0
4	3	3	1.4	2.2	0	0
4	3	4	1.85	1.7	0	0
4	3	5	1.65	0.35	0	0
4	3	6	1.7	3.1	0	0
4	4	1	1.35	-1.65	0	0
4	4	2	0.9	2.66454e-15	0	0
4	4	3	1.3	-1	0	0
4	4	4	1.85	-2.85	0	0
4	4	5	0.95	1.85	0	0
4	4	6	0.35	-1.95	0	0
4	5	1	1.4	0.1	0	0
4	5	2	1.25	-1.4	0	0
4	5	3	1.65	-0.45	0	0
4	5	4	1.3	-2.15	0	0
4	5	5	1	0.05	0	0
4	6	1	0.05	0.05	0	0
4	6	2	0.05	0.05	0	0
4	6	3	0.05	0.05	0	0
4	6	4	0.05	0.05	0	0
4	6	5	0.05	0.05	0	0
4	6	6	0.05	0.05	0	0
5	1	1	0.7	0.1	0	0
5	1	2	1.35	3.85	0	0
5	2	1	-2.35	0.4	0	0
5	2	2	-2.25	3.05	0	0
5	3	1	0.45	0.4	0	0
5	3	2	0.5	2.75	0	0
5	4	1	-1.35	-0.15	0	0
5	4	2	-1.85	2.35	0	0
5	6	1	0.05	0.05	0	0
5	6	2	0.05	0.05	0	0
