1	1	1	15.0876	13.7563	0	0
1	1	2	14.6161	13.7563	0	0
1	1	3	14.6161	13.8143	0	0
1	2	1	14.9498	13.9915	0	0
1	2	2	14.7477	13.6417	0	0
1	2	3	14.6161	13.6987	0	0
1	3	1	14.6161	13.6417	0	0
1	3	2	14.6816	13.8143	0	0
1	3	3	14.8818	13.7563	0	0
1	4	1	14.8818	13.7563	0	0
1	4	2	14.6816	13.6417	0	0
1	4	3	14.5511	13.6417	0	0
1	5	1	15.0183	14.0515	0	0
1	5	2	15.0183	13.9319	0	0
1	5	3	14.9498	13.8729	0	0
1	6	1	0	0	0	0
1	6	2	0	0	0	0
1	6	3	0	0	0	0
2	1	1	15.0112	13.7816	0	0
2	1	2	15.0112	13.7816	0	0
2	1	3	14.8456	13.7347	0	0
2	1	4	14.7372	13.9723	0	0
2	1	5	14.9004	14.0208	0	0
2	1	6	14.8456	14.0697	0	0
2	1	7	14.9556	13.9723	0	0
2	2	1	14.9004	13.9241	0	0
2	2	2	15.1236	13.8763	0	0
2	2	3	14.5776	13.6881	0	0
2	2	4	14.9004	13.6881	0	0
2	2	5	14.8456	13.9241	0	0
2	2	6	14.7372	13.7347	0	0
2	2	7	14.9004	13.9241	0	0
2	3	1	15.0672	13.8288	0	0
2	3	2	15.1805	14.0208	0	0
2	3	3	14.5252	13.7347	0	0
2	3	4	14.5776	13.9241	0	0
2	3	5	14.8456	13.6881	0	0
2	3	6	14.9004	14.0697	0	0
2	3	7	15.0112	13.8763	0	0
2	4	1	15.0672	14.0697	0	0
2	4	2	15.2955	14.1684	0	0
2	4	3	14.6836	13.9723	0	0
2	4	4	14.7372	13.8288	0	0
2	4	5	14.7912	13.7816	0	0
2	4	6	15.0112	14.0208	0	0
2	4	7	14.7372	13.9723	0	0
2	5	1	15.0112	14.1189	0	0
2	5	2	15.2377	14.1189	0	0
2	5	3	14.5776	13.7347	0	0
2	5	4	14.6836	13.9241	0	0
2	5	5	14.8456	14.1189	0	0
2	5	6	14.9556	13.9241	0	0
2	5	7	15.1236	14.1684	0	0
2	6	1	0	0	0	0
2	6	2	0	0	0	0
2	6	3	0	0	0	0
2	6	4	0	0	0	0
2	6	5	0	0	0	0
2	6	6	0	0	0	0
2	6	7	0	0	0	0
3	1	1	13.8378	12.642	0	0
3	1	2	13.4737	12.4878	0	0
3	1	3	13.6533	12.1905	0	0
3	1	4	13.2987	11.7701	0	0
3	1	5	13.6533	11.5056	0	0
3	1	6	12.962	11.6364	0	0
3	2	1	34.1333	53.8947	0	0
3	2	2	22.2609	12.3373	0	0
3	2	3	14.2222	12.4878	0	0
3	2	4	12.962	11.6364	0	0
3	2	5	14.0274	11.907	0	0
3	2	6	12.962	11.7701	0	0
3	3	1	85.3333	102.4	0	0
3	3	2	44.5217	56.8889	0	0
3	3	3	14.6286	12.3373	0	0
3	3	4	14.0274	11.5056	0	0
3	3	5	13.2987	12.0471	0	0
3	3	6	12.4878	11.5056	0	0
3	4	1	78.7692	64	0	0
3	4	2	56.8889	53.8947	0	0
3	4	3	39.3846	33.0323	0	0
3	4	4	13.8378	12.0471	0	0
3	4	5	12.962	11.907	0	0
3	4	6	12.3373	11.3778	0	0
3	5	1	19.6923	12.8	0	0
3	5	2	14.6286	12.8	0	0
3	5	3	14.4225	12.4878	0	0
3	5	4	14.4225	11.3778	0	0
3	5	5	14.2222	12.642	0	0
3	6	1	0	0	0	0
3	6	2	0	0	0	0
3	6	3	0	0	0	0
3	6	4	0	0	0	0
3	6	5	0	0	0	0
4	1	1	14.6286	12.962	0	0
4	1	2	13.8378	12.642	0	0
4	1	3	13.4737	11.7701	0	0
4	1	4	13.6533	11.1304	0	0
4	1	5	13.4737	11.5056	0	0
4	1	6	12.642	11.7701	0	0
4	2	1	53.8947	73.1429	0	0
4	2	2	34.1333	46.5455	0	0
4	2	3	13.6533	12.3373	0	0
4	2	4	14.2222	11.7701	0	0
4	2	5	13.8378	12.1905	0	0
4	2	6	13.2987	11.6364	0	0
4	3	1	13.2987	73.1429	0	0
4	3	2	48.7619	56.8889	0	0
4	3	3	44.5217	31.0303	0	0
4	3	4	14.2222	11.3778	0	0
4	3	5	14.2222	12.1905	0	0
4	3	6	13.4737	12.0471	0	0
4	4	1	78.7692	12.962	0	0
4	4	2	68.2667	64	0	0
4	4	3	29.2571	26.2564	0	0
4	4	4	13.8378	12.0471	0	0
4	4	5	14.0274	12.0471	0	0
4	4	6	14.4225	12.4878	0	0
4	5	1	14.8406	12.642	0	0
4	5	2	15.0588	12.4878	0	0
4	5	3	14.4225	12.962	0	0
4	5	4	15.7538	13.6533	0	0
4	5	5	18.6182	13.2987	0	0
4	6	1	0	0	0	0
4	6	2	0	0	0	0
4	6	3	0	0	0	0
4	6	4	0	0	0	0
4	6	5	0	0	0	0
4	6	6	0	0	0	0
5	1	1	14.6304	13.6881	0	0
5	1	2	14.7912	13.5503	0	0
5	2	1	14.8456	13.46	0	0
5	2	2	14.8456	13.6881	0	0
5	3	1	15.0112	13.9723	0	0
5	3	2	14.5776	14.0208	0	0
5	4	1	14.3191	14.0208	0	0
5	4	2	15.0672	14.1684	0	0
5	6	1	0	0	0	0
5	6	2	0	0	0	0
